home_team_goal,away_team_goal,h_buildUpPlaySpeed,h_buildUpPlaySpeedClass,h_buildUpPlayDribbling,h_buildUpPlayDribblingClass,h_buildUpPlayPassing,h_buildUpPlayPassingClass,h_buildUpPlayPositioningClass,h_chanceCreationPassing,h_chanceCreationPassingClass,h_chanceCreationCrossing,h_chanceCreationCrossingClass,h_chanceCreationShooting,h_chanceCreationShootingClass,h_chanceCreationPositioningClass,h_defencePressure,h_defencePressureClass,h_defenceAggression,h_defenceAggressionClass,h_defenceTeamWidth,h_defenceTeamWidthClass,h_defenceDefenderLineClass,a_buildUpPlaySpeed,a_buildUpPlaySpeedClass,a_buildUpPlayDribbling,a_buildUpPlayDribblingClass,a_buildUpPlayPassing,a_buildUpPlayPassingClass,a_buildUpPlayPositioningClass,a_chanceCreationPassing,a_chanceCreationPassingClass,a_chanceCreationCrossing,a_chanceCreationCrossingClass,a_chanceCreationShooting,a_chanceCreationShootingClass,a_chanceCreationPositioningClass,a_defencePressure,a_defencePressureClass,a_defenceAggression,a_defenceAggressionClass,a_defenceTeamWidth,a_defenceTeamWidthClass,a_defenceDefenderLineClass
0,1,35,Balanced,,Little,40,Mixed,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,55,Balanced,,Little,45,Mixed,Organised,40,Normal,30,Little,60,Normal,Organised,30,Deep,30,Contain,50,Normal,Cover
1,0,41,Balanced,,Little,32,Short,Organised,40,Normal,47,Normal,69,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
3,0,30,Slow,,Little,45,Mixed,Organised,31,Safe,43,Normal,59,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,35,Mixed,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
3,0,30,Slow,,Little,35,Mixed,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,35,Mixed,Organised,30,Safe,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
2,1,35,Balanced,,Little,35,Mixed,Organised,40,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,35,Balanced,,Little,30,Short,Organised,30,Safe,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
3,0,30,Slow,,Little,30,Short,Organised,40,Normal,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,35,Balanced,,Little,40,Mixed,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
4,2,30,Slow,,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,35,Balanced,,Little,30,Short,Organised,45,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
3,2,55,Balanced,,Little,45,Mixed,Organised,40,Normal,30,Little,60,Normal,Organised,30,Deep,30,Contain,50,Normal,Cover,30,Slow,,Little,45,Mixed,Organised,31,Safe,43,Normal,59,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
3,0,30,Slow,,Little,30,Short,Free Form,50,Normal,60,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,41,Balanced,,Little,32,Short,Organised,40,Normal,47,Normal,69,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
2,0,45,Balanced,,Little,45,Mixed,Organised,33,Safe,50,Normal,67,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,50,Mixed,Organised,35,Normal,60,Normal,55,Normal,Organised,50,Medium,45,Press,55,Normal,Cover
0,0,32,Slow,,Little,30,Short,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Organised,44,Normal,41,Normal,46,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
2,4,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,30,Slow,,Little,30,Short,Organised,33,Safe,52,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
4,1,35,Balanced,,Little,30,Short,Organised,45,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,35,Balanced,,Little,40,Mixed,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
5,1,30,Slow,,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,50,Mixed,Organised,35,Normal,60,Normal,55,Normal,Organised,50,Medium,45,Press,55,Normal,Cover
2,0,55,Balanced,,Little,45,Mixed,Organised,40,Normal,30,Little,60,Normal,Organised,30,Deep,30,Contain,50,Normal,Cover,45,Balanced,,Little,45,Mixed,Organised,33,Safe,50,Normal,67,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,2,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,30,Slow,,Little,30,Short,Organised,40,Normal,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,0,30,Slow,,Little,30,Short,Organised,44,Normal,41,Normal,46,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,35,Mixed,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,1,35,Balanced,,Little,30,Short,Organised,30,Safe,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Organised,33,Safe,52,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,1,30,Slow,,Little,35,Mixed,Organised,30,Safe,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Free Form,50,Normal,60,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
2,0,30,Slow,,Little,45,Mixed,Organised,31,Safe,43,Normal,59,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,32,Slow,,Little,30,Short,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
4,1,30,Slow,,Little,50,Mixed,Organised,35,Normal,60,Normal,55,Normal,Organised,50,Medium,45,Press,55,Normal,Cover,35,Balanced,,Little,35,Mixed,Organised,40,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
2,0,30,Slow,,Little,30,Short,Organised,40,Normal,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,35,Balanced,,Little,30,Short,Organised,45,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
1,1,35,Balanced,,Little,40,Mixed,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,45,Mixed,Organised,31,Safe,43,Normal,59,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,0,32,Slow,,Little,30,Short,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,55,Balanced,,Little,45,Mixed,Organised,40,Normal,30,Little,60,Normal,Organised,30,Deep,30,Contain,50,Normal,Cover
1,0,30,Slow,,Little,35,Mixed,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,0,30,Slow,,Little,30,Short,Organised,33,Safe,52,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Organised,44,Normal,41,Normal,46,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
7,0,30,Slow,,Little,30,Short,Free Form,50,Normal,60,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover
0,2,45,Balanced,,Little,45,Mixed,Organised,33,Safe,50,Normal,67,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,35,Mixed,Organised,30,Safe,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
4,0,41,Balanced,,Little,32,Short,Organised,40,Normal,47,Normal,69,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,35,Balanced,,Little,30,Short,Organised,30,Safe,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
1,1,35,Balanced,,Little,35,Mixed,Organised,40,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,35,Mixed,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
1,0,55,Balanced,,Little,45,Mixed,Organised,40,Normal,30,Little,60,Normal,Organised,30,Deep,30,Contain,50,Normal,Cover,30,Slow,,Little,30,Short,Organised,40,Normal,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
4,1,30,Slow,,Little,45,Mixed,Organised,31,Safe,43,Normal,59,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,50,Mixed,Organised,35,Normal,60,Normal,55,Normal,Organised,50,Medium,45,Press,55,Normal,Cover
2,2,35,Balanced,,Little,30,Short,Organised,45,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Organised,33,Safe,52,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
3,0,30,Slow,,Little,30,Short,Organised,44,Normal,41,Normal,46,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,35,Balanced,,Little,40,Mixed,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,2,35,Balanced,,Little,30,Short,Organised,30,Safe,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Free Form,50,Normal,60,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
4,2,30,Slow,,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover
1,1,45,Balanced,,Little,45,Mixed,Organised,33,Safe,50,Normal,67,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,41,Balanced,,Little,32,Short,Organised,40,Normal,47,Normal,69,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
2,3,30,Slow,,Little,35,Mixed,Organised,30,Safe,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,32,Slow,,Little,30,Short,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
3,1,30,Slow,,Little,30,Short,Organised,33,Safe,52,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,41,Balanced,,Little,32,Short,Organised,40,Normal,47,Normal,69,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,0,35,Balanced,,Little,30,Short,Organised,45,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,35,Mixed,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
4,0,30,Slow,,Little,30,Short,Free Form,50,Normal,60,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,45,Mixed,Organised,31,Safe,43,Normal,59,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
2,5,35,Balanced,,Little,35,Mixed,Organised,40,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
2,0,30,Slow,,Little,30,Short,Organised,40,Normal,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Organised,44,Normal,41,Normal,46,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,3,35,Balanced,,Little,30,Short,Organised,30,Safe,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,55,Balanced,,Little,45,Mixed,Organised,40,Normal,30,Little,60,Normal,Organised,30,Deep,30,Contain,50,Normal,Cover
0,3,35,Balanced,,Little,40,Mixed,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,45,Balanced,,Little,45,Mixed,Organised,33,Safe,50,Normal,67,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
4,0,30,Slow,,Little,35,Mixed,Organised,30,Safe,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,50,Mixed,Organised,35,Normal,60,Normal,55,Normal,Organised,50,Medium,45,Press,55,Normal,Cover
2,0,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,32,Slow,,Little,30,Short,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
6,2,30,Slow,,Little,30,Short,Organised,44,Normal,41,Normal,46,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,35,Balanced,,Little,30,Short,Organised,45,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
3,2,30,Slow,,Little,35,Mixed,Organised,35,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,35,Balanced,,Little,30,Short,Organised,30,Safe,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
1,2,30,Slow,,Little,50,Mixed,Organised,35,Normal,60,Normal,55,Normal,Organised,50,Medium,45,Press,55,Normal,Cover,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover
2,2,45,Balanced,,Little,45,Mixed,Organised,33,Safe,50,Normal,67,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,35,Balanced,,Little,35,Mixed,Organised,40,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
1,4,32,Slow,,Little,30,Short,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Free Form,50,Normal,60,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
1,1,55,Balanced,,Little,45,Mixed,Organised,40,Normal,30,Little,60,Normal,Organised,30,Deep,30,Contain,50,Normal,Cover,30,Slow,,Little,30,Short,Organised,33,Safe,52,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,2,30,Slow,,Little,35,Mixed,Organised,35,Normal,40,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Organised,40,Normal,40,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
3,1,41,Balanced,,Little,32,Short,Organised,40,Normal,47,Normal,69,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,35,Balanced,,Little,40,Mixed,Organised,30,Safe,45,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
4,2,30,Slow,,Little,45,Mixed,Organised,31,Safe,43,Normal,59,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,35,Mixed,Organised,30,Safe,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
1,2,30,Slow,,Little,30,Short,Organised,55,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,50,Normal,60,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
0,1,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,30,Slow,,Little,30,Short,Organised,55,Normal,55,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
5,3,30,Slow,,Little,30,Short,Organised,50,Normal,60,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,60,Normal,50,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,4,30,Slow,,Little,30,Short,Organised,50,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Free Form,50,Normal,55,Normal,65,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap
3,1,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,45,Balanced,,Little,55,Mixed,Organised,50,Normal,60,Normal,45,Normal,Free Form,50,Medium,45,Press,60,Normal,Cover
3,0,30,Slow,,Little,30,Short,Organised,55,Normal,60,Normal,55,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Free Form,60,Normal,60,Normal,60,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap
1,0,45,Balanced,,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,55,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
2,1,30,Slow,,Little,30,Short,Organised,45,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
0,1,30,Slow,,Little,30,Short,Organised,50,Normal,60,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,45,Normal,55,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
0,0,30,Slow,,Little,30,Short,Organised,60,Normal,50,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,0,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,50,Normal,60,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
0,4,30,Slow,,Little,30,Short,Organised,55,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,55,Normal,60,Normal,55,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap
2,2,30,Slow,,Little,30,Short,Free Form,60,Normal,60,Normal,60,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap,45,Balanced,,Little,55,Mixed,Organised,50,Normal,60,Normal,45,Normal,Free Form,50,Medium,45,Press,60,Normal,Cover
2,1,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,30,Slow,,Little,30,Short,Organised,50,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,0,30,Slow,,Little,30,Short,Organised,45,Normal,55,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,45,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
2,0,30,Slow,,Little,30,Short,Organised,55,Normal,55,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,45,Balanced,,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
3,1,30,Slow,,Little,30,Short,Free Form,50,Normal,55,Normal,65,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,50,Normal,60,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
3,1,30,Slow,,Little,30,Short,Organised,55,Normal,60,Normal,55,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,55,Normal,55,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
1,2,30,Slow,,Little,30,Short,Organised,50,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Organised,60,Normal,50,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,1,45,Balanced,,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Free Form,50,Normal,55,Normal,65,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap
1,0,30,Slow,,Little,30,Short,Organised,45,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover
1,2,30,Slow,,Little,30,Short,Organised,50,Normal,60,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Free Form,60,Normal,60,Normal,60,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap
1,3,45,Balanced,,Little,55,Mixed,Organised,50,Normal,60,Normal,45,Normal,Free Form,50,Medium,45,Press,60,Normal,Cover,30,Slow,,Little,30,Short,Organised,55,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
1,0,30,Slow,,Little,30,Short,Organised,50,Normal,60,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
1,0,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Organised,45,Normal,55,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
1,0,30,Slow,,Little,30,Short,Free Form,50,Normal,55,Normal,65,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
1,0,30,Slow,,Little,30,Short,Organised,55,Normal,55,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,50,Normal,60,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
3,2,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,55,Normal,60,Normal,55,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap
1,5,30,Slow,,Little,30,Short,Organised,45,Normal,55,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,45,Balanced,,Little,55,Mixed,Organised,50,Normal,60,Normal,45,Normal,Free Form,50,Medium,45,Press,60,Normal,Cover
0,3,30,Slow,,Little,30,Short,Organised,55,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Free Form,60,Normal,60,Normal,60,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap
1,0,30,Slow,,Little,30,Short,Organised,50,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Organised,45,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover
2,1,30,Slow,,Little,30,Short,Organised,60,Normal,50,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,45,Balanced,,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
2,1,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,30,Slow,,Little,30,Short,Organised,50,Normal,60,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
3,2,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Organised,55,Normal,55,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
2,2,45,Balanced,,Little,55,Mixed,Organised,50,Normal,60,Normal,45,Normal,Free Form,50,Medium,45,Press,60,Normal,Cover,30,Slow,,Little,30,Short,Organised,60,Normal,50,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
2,4,30,Slow,,Little,30,Short,Organised,45,Normal,50,Normal,70,Lots,Organised,30,Deep,30,Contain,30,Narrow,Cover,30,Slow,,Little,30,Short,Free Form,50,Normal,55,Normal,65,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap
0,0,30,Slow,,Little,30,Short,Organised,50,Normal,60,Normal,55,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover
1,0,45,Balanced,,Little,30,Short,Organised,60,Normal,55,Normal,50,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,50,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
0,0,30,Slow,,Little,30,Short,Organised,50,Normal,60,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,55,Normal,45,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
4,1,30,Slow,,Little,30,Short,Free Form,60,Normal,60,Normal,60,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,65,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
5,0,30,Slow,,Little,30,Short,Organised,55,Normal,60,Normal,55,Normal,Free Form,30,Deep,30,Contain,30,Narrow,Offside Trap,30,Slow,,Little,30,Short,Organised,45,Normal,55,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Offside Trap
1,2,50,Balanced,,Little,50,Mixed,Organised,50,Normal,50,Normal,50,Normal,Organised,50,Medium,50,Press,50,Normal,Cover,30,Slow,,Little,30,Short,Organised,55,Normal,50,Normal,60,Normal,Organised,30,Deep,30,Contain,30,Narrow,Cover
